photo,Theta,sigma,n
259.jpg,-0.49893822147017836,0.49903780581045043,170
26.jpg,-0.29142959689432046,0.30412620600993906,170
260.jpg,-0.17634192757859768,0.19570715836662692,170
261.jpg,-1.6655066467180637,1.5973962827969963,170
262.jpg,-1.9136646362051524,1.8307771502538226,170
263.jpg,-1.4773093959259613,1.4203317937906874,170
264.jpg,-1.935063335232241,1.8509029588949804,170
265.jpg,-0.3633260636437008,0.3714988550963656,170
266.jpg,-0.21583588843496307,0.23283637796024362,170
267.jpg,-0.6470792092432524,0.6392284454662165,170
268.jpg,0.1414335378121782,0.10519865707450253,170
269.jpg,-0.2801196591668216,0.29332033644728006,170
27.jpg,0.04703769943169565,0.020092073357553423,170
270.jpg,-0.41872363673254204,0.423631341030662,170
271.jpg,0.021520378820026158,0.016550292486904285,170
272.jpg,1.4184054560364674,1.306636208976687,170
273.jpg,-0.12229307952338271,0.14557727870918638,170
274.jpg,0.4494944566003358,0.39482029438771316,170
275.jpg,-0.037520367363812444,0.06695303343443304,170
276.jpg,-0.09182898824332894,0.1173672431755151,170
277.jpg,-0.2911017839200118,0.30356702716730877,170
278.jpg,1.2008982620618385,1.1020507467175298,170
279.jpg,0.5153845712047695,0.45657164260764194,170
28.jpg,-0.18218234756876595,0.20114642020382312,170
280.jpg,0.5402969961597217,0.4803295455683001,170
281.jpg,-0.4107488247952104,0.41609272017559634,170
282.jpg,-0.23272885850564481,0.24873670240885803,170
283.jpg,1.5911847891308601,1.4691261872845016,170
284.jpg,-0.9012835750438756,0.878268605101488,170
285.jpg,-0.8688152412950509,0.8475704117463231,170
286.jpg,-1.9131266425262727,1.830237827584525,170
287.jpg,1.00343067105757,0.9161468537274887,170
288.jpg,0.030685397705779282,0.012483584069161828,170
289.jpg,-0.2527160892310486,0.2676827963377647,170
29.jpg,-0.025163834780771253,0.05509596738960865,170
290.jpg,1.2635039254317781,1.1608090461666793,170
291.jpg,-0.03378817541930262,0.06339146553255365,170
292.jpg,0.3834375634302995,0.33369795630010113,170
293.jpg,0.6524602645957114,0.5861331152321423,170
294.jpg,-0.36978274085326307,0.37764980327558145,170
295.jpg,0.32345396763654727,0.2768722276846905,170
296.jpg,-0.0034149697347396796,0.03537190909169541,170
297.jpg,-0.11205874382066892,0.13570337545404235,170
298.jpg,-1.9840610071067288,1.8970134000592034,170
299.jpg,0.8192988391462066,0.7431370357739417,170
3.jpg,1.1671874350625593,1.0702073631169742,170
30.jpg,0.6646768369559115,0.5975412135321793,170
300.jpg,1.490739803570948,1.3746515598392377,170
301.jpg,-0.11583151359330078,0.13893735611215993,170
302.jpg,1.7012887175447342,1.5726052704855442,170
303.jpg,-0.4279057742319114,0.4324037545196452,170
304.jpg,1.9349100829964787,1.7923514808791472,170
305.jpg,-0.5780663491739783,0.5737300751635406,170
306.jpg,0.1840487970634596,0.1444214840884924,170
307.jpg,-0.38050656694052026,0.38763498225388715,170
308.jpg,-0.11092144378322913,0.13424068131108893,170
309.jpg,1.966246529046199,1.821844088381817,170
31.jpg,1.8043033877997297,1.6694577133841078,170
310.jpg,1.764088351872013,1.6316773318367437,170
311.jpg,0.9021266639985037,0.8211166114069407,170
312.jpg,-0.47724526869235173,0.478774327320282,170
313.jpg,0.15356491048019758,0.11618528578786891,170
314.jpg,0.41766193237726085,0.3649042065086026,170
315.jpg,0.012197350204552577,0.023171878118910905,170
316.jpg,0.12590687418228044,0.09177871294594596,170
317.jpg,-2.005158038204867,1.9168724896083316,170
318.jpg,0.039484895552142754,0.026962615576574686,170
319.jpg,-2.0445927227458096,1.9539943686379704,170
32.jpg,-0.23102783809036223,0.2473372550898715,170
320.jpg,-0.9290269954825008,0.9045909817275847,170
321.jpg,2.0738136186008744,1.9229670364978042,170
322.jpg,0.04377351342764327,0.021556391934007754,170
323.jpg,0.7593778154212816,0.6864981890715854,170
324.jpg,0.29279078770648853,0.24800993211861197,170
325.jpg,-0.4422255377336757,0.44567559949871655,170
326.jpg,1.709409323746359,1.5803172759129849,170
327.jpg,-1.8854995099135605,1.8043819177757132,170
328.jpg,0.9734659711813517,0.8884504267729246,170
329.jpg,-1.9936507079558925,1.9060406766340563,170
33.jpg,-2.044244980125948,1.953667152037077,170
330.jpg,0.036076975336402695,0.019340004582014424,170
331.jpg,-0.07709634024760842,0.10277966152050992,170
332.jpg,-0.36766033979957036,0.3755835714066539,170
333.jpg,0.08424304431804001,0.05109395358763779,170
334.jpg,-0.027074945938454015,0.05705086114210002,170
335.jpg,0.19715070771007973,0.1579952386070879,170
336.jpg,-2.0436056620078884,1.953065222413382,170
337.jpg,0.8407648315215704,0.7629043816080221,170
338.jpg,-0.00032200259409665994,0.032316173072683196,170
339.jpg,-0.062395943525136506,0.08937712257164619,170
34.jpg,-0.21723366791540116,0.23445809535839618,170
340.jpg,2.1307035033251336,1.9764827212599692,170
341.jpg,1.091743056073368,0.9992497521553438,170
342.jpg,0.15650438069246153,0.12073843478315338,170
343.jpg,-1.9719753371233435,1.8857293245881577,170
344.jpg,-2.0065225302729583,1.9182074005687557,170
345.jpg,0.19461010967589482,0.1546698891914756,170
346.jpg,-0.1906652094995381,0.20909824883314504,170
347.jpg,-0.03395235732062586,0.06385770812875514,170
348.jpg,0.22280534429131243,0.18228795914412263,170
349.jpg,0.5956606620884624,0.5325730050055234,170
35.jpg,0.3440349424935315,0.29523374122328694,170
350.jpg,0.04307985255112059,0.01989123537061686,170
351.jpg,-0.39271953445959834,0.3992839776568217,170
352.jpg,1.831423228803121,1.6949778983605452,170
353.jpg,-2.052890140390395,1.9618050916294159,170
354.jpg,-0.4056095056607479,0.4113424711001437,170
355.jpg,-0.04858208981211623,0.076658145366735,170
356.jpg,-0.04015348773384004,0.06808444869241383,170
357.jpg,-2.0233354766685423,1.9339841576796162,170
358.jpg,-0.49536378942518533,0.49563313071597215,170
359.jpg,-1.9972542536391074,1.9094324673705563,170
36.jpg,0.3633755353219092,0.31360576874246404,170
360.jpg,0.13375483793673765,0.09982173068117703,170
361.jpg,0.7508853238245866,0.6787159733026427,170
362.jpg,0.48429280508728045,0.427468180778991,170
363.jpg,0.16685590139623369,0.12878432237468257,170
364.jpg,0.38977766923819684,0.33877238046178415,170
365.jpg,-0.4368658612813661,0.44079146458786705,170
366.jpg,0.343790834611849,0.29532095457853574,170
367.jpg,-0.35259427545598415,0.36140830247276057,170
368.jpg,-0.26957023613395603,0.283292289875111,170
369.jpg,-0.1667324967151755,0.18676918265491627,170
37.jpg,-2.0280725053822426,1.9384430749679282,170
370.jpg,1.0112064473495932,0.9233743107857946,170
371.jpg,-0.19230062208731902,0.2109003220835113,170
372.jpg,0.09680836202261811,0.06295504783717899,170
373.jpg,-0.3790597909682436,0.3862859876601078,170
374.jpg,-0.09254391116951342,0.11728123934995308,170
375.jpg,1.2615142331946156,1.1590150692496133,170
376.jpg,-0.06620099029017994,0.09263737602790068,170
377.jpg,0.7620620533487316,0.6891425832261103,170
378.jpg,-0.3667250046499746,0.37475227041673076,170
379.jpg,-0.24390912482990892,0.25910250887720276,170
38.jpg,0.5385649993165326,0.47854955718105774,170
380.jpg,-0.6050139289947056,0.5989684878712113,170
381.jpg,2.033389397650782,1.8849794899418828,170
382.jpg,0.2091241045246514,0.1693860931926162,170
383.jpg,0.23072194808889013,0.188237178691369,170
384.jpg,0.40791978798153333,0.355564157250045,170
385.jpg,2.034459761768305,1.8859433913007382,170
386.jpg,0.4112645800786187,0.35858464491678826,170
387.jpg,0.5299734763374869,0.4709367856115346,170
388.jpg,-0.03131564432774667,0.060087125071085976,170
389.jpg,-0.23654663354967875,0.2523450512625685,170
39.jpg,0.1158606083707151,0.08096164684559695,170
390.jpg,-0.10611904544514064,0.12975523424595387,170
391.jpg,-0.24271585855044825,0.25808594961891657,170
392.jpg,-0.18465281575068843,0.2036862892483538,170
393.jpg,-0.5650327995674946,0.5615518120537002,170
394.jpg,0.5254305062489704,0.4663779866127446,170
395.jpg,-0.38372577220219567,0.39068658333858997,170
396.jpg,-0.07139842430318574,0.09794602323705405,170
397.jpg,-2.0297181995996314,1.9399921077397477,170
398.jpg,-1.3650443977038742,1.3147544985638107,170
399.jpg,0.16675154040668608,0.13051586555268369,170
4.jpg,-0.38918566982998576,0.39624383533844365,170
40.jpg,0.6014973167362373,0.5374733522799275,170
400.jpg,-0.16393543588151446,0.1844619731386871,170
401.jpg,1.6933422386748533,1.565112571275908,170
402.jpg,-0.17974971089085878,0.19903572758496402,170
403.jpg,0.9211341763632523,0.8386273516748661,170
404.jpg,-0.11606546930789748,0.13923847581540164,170
405.jpg,0.3277072302120208,0.28023660879193657,170
406.jpg,-1.9547928315426384,1.8695344313440814,170
407.jpg,0.7609899090145091,0.6878859365850855,170
408.jpg,0.10736065665070851,0.07274430522928314,170
409.jpg,-0.287609658124521,0.30029302125918644,170
41.jpg,0.127380109866614,0.09188551392142415,170
