,POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency,cond_arousal,cond_origin
85,kubek,0.537682529863426,0.3192542237541333,0.5223395079301935,-1.1272558203259666,-0.11902519288325634,-0.0792776406852367,-0.4263392246899911,-0.9093550177928433,1.2430503027786943,-1.559861377623164,0.17238333178940404,-0.710516839489168,1.0321506847955457,0.0,0.0
86,łazienka,0.3667167737225102,0.23142932949841827,0.4278875593748288,-1.1272558203259666,-0.05560565347760638,0.020482795435538135,0.1479960645223742,-1.038255974449781,1.113393378900238,-1.4371583551460438,-0.4920959518363777,0.5228715332011696,0.10789636652427648,0.0,1.0
87,morze,0.4827546454101115,0.4344607233697272,1.4196330192061575,-0.225217589231381,0.5785897405788979,-0.2787985129267886,0.7912515884402235,-0.5578069541830134,1.2430503027786943,-1.5375517371727785,1.0128598310782304,-0.710516839489168,1.7227363556907898,1.0,-1.0
88,znacznik,-0.0767300832447557,0.7158827784573636,1.026083233558805,0.27090343787064114,0.4306108152990465,1.0771290474086543,0.6763845305977508,0.7312026123863633,-0.6693893244285363,-1.01327518658872,-1.0625903277781525,0.5228715332011696,-1.4624984919566368,1.0,0.0
89,fort,-0.5403696664786677,-0.14582834434879016,0.3578517607861608,-0.18011567767665168,1.2339249811039519,1.3825181375742905,-0.2884987552790233,-0.726745329195513,0.44097050240292707,0.7157219483161547,-0.14489056039227574,-1.121646297052614,0.5798148717720321,1.0,1.0
90,drogi,-0.04730771460555346,0.6655921964078763,-0.35921201191987606,0.383658216757465,0.5151702011732471,-0.17903807680601264,0.8142250000087186,0.8132304938953234,-0.26421143730836033,-0.9798107259131414,-0.37296858477193584,-0.710516839489168,2.3339297578858376,-1.0,-1.0
91,nasienie,0.050698740190312466,-0.1299883228995236,-0.15456612338325226,0.09049579165172383,0.2826318900191959,-0.10421774971543124,0.5155706496182878,-0.8038905987098943,0.3192447201446928,0.9834376337207806,-0.4052946039753522,0.5228715332011696,0.13388700280673013,-1.0,0.0
92,żółtaczka,-0.9587690212196527,-1.3785588241846918,-2.106573060194121,1.0376359343010397,-1.387415980996264,0.2948239947676725,0.07907582981689083,-0.08907620270324018,-0.4749039386108517,1.0057472741711666,-1.9000736771407367,0.9340009907646155,-1.5853507831656002,-1.0,1.0
93,łyżka,0.0978465919672939,-0.23319269172536555,0.06582175657926459,-1.2625615549901548,-0.37270335050585807,-0.10421774971543124,-0.38039240155300186,-1.2257482750416904,1.3889143421419574,-1.4260035349208515,-0.8009890242245788,-0.710516839489168,-0.26857736704791696,0.0,-1.0
94,baner,-0.2267245233682707,-0.1660562857071734,-0.12404593592488806,-0.4834030217028474,0.11912164896653286,0.2948239947676725,-1.2074352180188077,-0.6984261796269454,0.4002802975687284,1.2734629595757916,-0.2676097073682082,-0.710516839489168,-2.9927364240520893,0.0,0.0
