,0,1,2,3,4,5
7173,16,flow,attractive,0,"('16', 'flow', 'attractive', '0')",40.08
7174,7,flow,attractive,1,"('7', 'flow', 'attractive', '1')",33.51
7175,10,flow,attractive,4,"('10', 'flow', 'attractive', '4')",60.72
7176,1,vector,attractive,0,"('1', 'vector', 'attractive', '0')",30.03
7177,15,vector,attractive,4,"('15', 'vector', 'attractive', '4')",30.97
7178,48,flow,attractive,2,"('48', 'flow', 'attractive', '2')",40.75
7179,8,flow,attractive,2,"('8', 'flow', 'attractive', '2')",20.38
7180,41,vector,attractive,0,"('41', 'vector', 'attractive', '0')",20.11
7181,5,vector,attractive,4,"('5', 'vector', 'attractive', '4')",30.29
7182,14,vector,attractive,3,"('14', 'vector', 'attractive', '3')",20.64
7183,28,flow,attractive,2,"('28', 'flow', 'attractive', '2')",50.54
7184,44,vector,attractive,3,"('44', 'vector', 'attractive', '3')",50.67
7185,33,vector,attractive,2,"('33', 'vector', 'attractive', '2')",20.64
7186,17,flow,attractive,1,"('17', 'flow', 'attractive', '1')",50.67
7187,46,flow,attractive,0,"('46', 'flow', 'attractive', '0')",40.75
7188,29,flow,attractive,3,"('29', 'flow', 'attractive', '3')",40.62
7189,20,flow,attractive,4,"('20', 'flow', 'attractive', '4')",60.59
7190,22,vector,attractive,1,"('22', 'vector', 'attractive', '1')",60.19
7191,34,vector,attractive,3,"('34', 'vector', 'attractive', '3')",50.8
7192,19,flow,attractive,3,"('19', 'flow', 'attractive', '3')",50.27
7193,24,vector,attractive,3,"('24', 'vector', 'attractive', '3')",20.11
7194,45,vector,attractive,4,"('45', 'vector', 'attractive', '4')",60.72
7195,4,vector,attractive,3,"('4', 'vector', 'attractive', '3')",55.5
7196,0,flow,attractive,4,"('0', 'flow', 'attractive', '4')",30.03
7197,38,flow,attractive,2,"('38', 'flow', 'attractive', '2')",40.35
7198,35,vector,attractive,4,"('35', 'vector', 'attractive', '4')",10.19
7199,18,flow,attractive,2,"('18', 'flow', 'attractive', '2')",40.08
7200,38,flow,trustworthy,2,"('38', 'flow', 'trustworthy', '2')",62.2
7201,4,vector,trustworthy,3,"('4', 'vector', 'trustworthy', '3')",63.0
7202,33,vector,trustworthy,2,"('33', 'vector', 'trustworthy', '2')",51.88
7203,3,vector,trustworthy,2,"('3', 'vector', 'trustworthy', '2')",39.95
7204,14,vector,trustworthy,3,"('14', 'vector', 'trustworthy', '3')",65.42
7205,36,flow,trustworthy,0,"('36', 'flow', 'trustworthy', '0')",37.67
7206,8,flow,trustworthy,2,"('8', 'flow', 'trustworthy', '2')",49.2
7207,44,vector,trustworthy,3,"('44', 'vector', 'trustworthy', '3')",69.97
7208,11,vector,trustworthy,0,"('11', 'vector', 'trustworthy', '0')",30.43
7209,49,flow,trustworthy,3,"('49', 'flow', 'trustworthy', '3')",51.34
7210,6,flow,trustworthy,0,"('6', 'flow', 'trustworthy', '0')",71.72
7211,40,flow,trustworthy,4,"('40', 'flow', 'trustworthy', '4')",65.15
7212,5,vector,trustworthy,4,"('5', 'vector', 'trustworthy', '4')",80.03
7213,0,flow,trustworthy,4,"('0', 'flow', 'trustworthy', '4')",67.16
7214,28,flow,trustworthy,2,"('28', 'flow', 'trustworthy', '2')",32.04
7215,19,flow,trustworthy,3,"('19', 'flow', 'trustworthy', '3')",31.77
7216,24,vector,trustworthy,3,"('24', 'vector', 'trustworthy', '3')",19.3
7217,26,flow,trustworthy,0,"('26', 'flow', 'trustworthy', '0')",50.67
7218,21,vector,trustworthy,0,"('21', 'vector', 'trustworthy', '0')",10.32
7219,16,flow,trustworthy,0,"('16', 'flow', 'trustworthy', '0')",56.7
7220,9,flow,trustworthy,3,"('9', 'flow', 'trustworthy', '3')",19.44
7221,18,flow,trustworthy,2,"('18', 'flow', 'trustworthy', '2')",34.18
7222,43,vector,trustworthy,2,"('43', 'vector', 'trustworthy', '2')",24.66
7223,37,flow,trustworthy,1,"('37', 'flow', 'trustworthy', '1')",51.74
7224,32,vector,trustworthy,1,"('32', 'vector', 'trustworthy', '1')",56.43
7225,23,vector,trustworthy,2,"('23', 'vector', 'trustworthy', '2')",43.7
7226,15,vector,trustworthy,4,"('15', 'vector', 'trustworthy', '4')",21.58
7227,39,flow,trustworthy,3,"('39', 'flow', 'trustworthy', '3')",32.31
7228,13,vector,trustworthy,2,"('13', 'vector', 'trustworthy', '2')",33.51
7229,27,flow,trustworthy,1,"('27', 'flow', 'trustworthy', '1')",21.72
7230,31,vector,trustworthy,0,"('31', 'vector', 'trustworthy', '0')",39.28
7231,25,vector,trustworthy,4,"('25', 'vector', 'trustworthy', '4')",60.46
7232,1,vector,trustworthy,0,"('1', 'vector', 'trustworthy', '0')",34.99
7233,47,flow,trustworthy,1,"('47', 'flow', 'trustworthy', '1')",21.85
7234,17,flow,trustworthy,1,"('17', 'flow', 'trustworthy', '1')",37.94
7235,41,vector,trustworthy,0,"('41', 'vector', 'trustworthy', '0')",23.59
7236,48,flow,trustworthy,2,"('48', 'flow', 'trustworthy', '2')",36.73
7237,2,vector,trustworthy,1,"('2', 'vector', 'trustworthy', '1')",42.36
7238,29,flow,trustworthy,3,"('29', 'flow', 'trustworthy', '3')",58.71
7239,45,vector,trustworthy,4,"('45', 'vector', 'trustworthy', '4')",44.1
7240,20,flow,trustworthy,4,"('20', 'flow', 'trustworthy', '4')",26.14
7241,42,vector,trustworthy,1,"('42', 'vector', 'trustworthy', '1')",6.43
7242,22,vector,trustworthy,1,"('22', 'vector', 'trustworthy', '1')",44.24
7243,7,flow,trustworthy,1,"('7', 'flow', 'trustworthy', '1')",14.34
7244,34,vector,trustworthy,3,"('34', 'vector', 'trustworthy', '3')",62.87
7245,30,flow,trustworthy,4,"('30', 'flow', 'trustworthy', '4')",73.46
7246,46,flow,trustworthy,0,"('46', 'flow', 'trustworthy', '0')",52.01
7247,10,flow,trustworthy,4,"('10', 'flow', 'trustworthy', '4')",23.46
7248,35,vector,trustworthy,4,"('35', 'vector', 'trustworthy', '4')",25.6
7249,12,vector,trustworthy,1,"('12', 'vector', 'trustworthy', '1')",8.98
7250,10,flow,attractive,4,"('10', 'flow', 'attractive', '4')",59.92
7251,21,vector,attractive,0,"('21', 'vector', 'attractive', '0')",39.14
7252,11,vector,attractive,0,"('11', 'vector', 'attractive', '0')",70.91
7253,12,vector,attractive,1,"('12', 'vector', 'attractive', '1')",66.62
7254,8,flow,attractive,2,"('8', 'flow', 'attractive', '2')",80.97
7255,45,vector,attractive,4,"('45', 'vector', 'attractive', '4')",29.89
7256,38,flow,attractive,2,"('38', 'flow', 'attractive', '2')",51.88
7257,37,flow,attractive,1,"('37', 'flow', 'attractive', '1')",80.03
7258,28,flow,attractive,2,"('28', 'flow', 'attractive', '2')",30.56
7259,25,vector,attractive,4,"('25', 'vector', 'attractive', '4')",20.38
7260,33,vector,attractive,2,"('33', 'vector', 'attractive', '2')",17.02
7261,22,vector,attractive,1,"('22', 'vector', 'attractive', '1')",31.5
7262,6,flow,attractive,0,"('6', 'flow', 'attractive', '0')",45.44
7263,7,flow,attractive,1,"('7', 'flow', 'attractive', '1')",25.07
7264,20,flow,attractive,4,"('20', 'flow', 'attractive', '4')",41.69
7265,16,flow,attractive,0,"('16', 'flow', 'attractive', '0')",59.25
7266,46,flow,attractive,0,"('46', 'flow', 'attractive', '0')",69.97
7267,40,flow,attractive,4,"('40', 'flow', 'attractive', '4')",58.45
7268,13,vector,attractive,2,"('13', 'vector', 'attractive', '2')",48.93
7269,39,flow,attractive,3,"('39', 'flow', 'attractive', '3')",64.34
7270,34,vector,attractive,3,"('34', 'vector', 'attractive', '3')",28.02
7271,27,flow,attractive,1,"('27', 'flow', 'attractive', '1')",23.32
7272,43,vector,attractive,2,"('43', 'vector', 'attractive', '2')",45.17
7273,14,vector,attractive,3,"('14', 'vector', 'attractive', '3')",19.44
7274,29,flow,attractive,3,"('29', 'flow', 'attractive', '3')",61.53
7275,44,vector,attractive,3,"('44', 'vector', 'attractive', '3')",51.34
7276,19,flow,attractive,3,"('19', 'flow', 'attractive', '3')",71.45
7277,9,flow,attractive,3,"('9', 'flow', 'attractive', '3')",69.17
7278,30,flow,attractive,4,"('30', 'flow', 'attractive', '4')",58.58
7279,49,flow,attractive,3,"('49', 'flow', 'attractive', '3')",32.04
7280,47,flow,attractive,1,"('47', 'flow', 'attractive', '1')",41.15
7281,2,vector,attractive,1,"('2', 'vector', 'attractive', '1')",72.25
7282,48,flow,attractive,2,"('48', 'flow', 'attractive', '2')",61.93
7283,17,flow,attractive,1,"('17', 'flow', 'attractive', '1')",35.25
7284,35,vector,attractive,4,"('35', 'vector', 'attractive', '4')",19.44
7285,5,vector,attractive,4,"('5', 'vector', 'attractive', '4')",64.88
7286,4,vector,attractive,3,"('4', 'vector', 'attractive', '3')",73.59
7287,15,vector,attractive,4,"('15', 'vector', 'attractive', '4')",49.73
7288,26,flow,attractive,0,"('26', 'flow', 'attractive', '0')",51.61
7289,23,vector,attractive,2,"('23', 'vector', 'attractive', '2')",65.28
7290,1,vector,attractive,0,"('1', 'vector', 'attractive', '0')",80.29
7291,24,vector,attractive,3,"('24', 'vector', 'attractive', '3')",75.07
7292,31,vector,attractive,0,"('31', 'vector', 'attractive', '0')",56.03
7293,32,vector,attractive,1,"('32', 'vector', 'attractive', '1')",40.75
7294,18,flow,attractive,2,"('18', 'flow', 'attractive', '2')",76.27
7295,41,vector,attractive,0,"('41', 'vector', 'attractive', '0')",77.21
7296,36,flow,attractive,0,"('36', 'flow', 'attractive', '0')",44.1
7297,0,flow,attractive,4,"('0', 'flow', 'attractive', '4')",65.55
7298,42,vector,attractive,1,"('42', 'vector', 'attractive', '1')",82.71
7299,3,vector,attractive,2,"('3', 'vector', 'attractive', '2')",73.59
7300,21,flow,attractive,2,"('21', 'flow', 'attractive', '2')",65.82
7301,2,flow,attractive,3,"('2', 'flow', 'attractive', '3')",45.84
7302,28,vector,attractive,4,"('28', 'vector', 'attractive', '4')",49.6
7303,31,flow,attractive,2,"('31', 'flow', 'attractive', '2')",75.47
7304,30,flow,attractive,1,"('30', 'flow', 'attractive', '1')",40.48
7305,19,flow,attractive,0,"('19', 'flow', 'attractive', '0')",75.07
7306,34,vector,attractive,0,"('34', 'vector', 'attractive', '0')",45.17
7307,23,flow,attractive,4,"('23', 'flow', 'attractive', '4')",59.52
7308,33,flow,attractive,4,"('33', 'flow', 'attractive', '4')",73.59
7309,16,vector,attractive,2,"('16', 'vector', 'attractive', '2')",65.28
7310,25,vector,attractive,1,"('25', 'vector', 'attractive', '1')",40.21
7311,1,flow,attractive,2,"('1', 'flow', 'attractive', '2')",80.43
7312,17,vector,attractive,3,"('17', 'vector', 'attractive', '3')",55.9
7313,37,vector,attractive,3,"('37', 'vector', 'attractive', '3')",44.64
7314,8,vector,attractive,4,"('8', 'vector', 'attractive', '4')",40.21
7315,45,vector,attractive,1,"('45', 'vector', 'attractive', '1')",62.06
7316,22,flow,attractive,3,"('22', 'flow', 'attractive', '3')",65.42
7317,27,vector,attractive,3,"('27', 'vector', 'attractive', '3')",38.87
7318,44,vector,attractive,0,"('44', 'vector', 'attractive', '0')",60.19
7319,6,vector,attractive,2,"('6', 'vector', 'attractive', '2')",37.0
7320,14,vector,attractive,0,"('14', 'vector', 'attractive', '0')",50.0
7321,40,flow,attractive,1,"('40', 'flow', 'attractive', '1')",44.5
7322,43,flow,attractive,4,"('43', 'flow', 'attractive', '4')",63.14
7323,4,vector,attractive,0,"('4', 'vector', 'attractive', '0')",50.0
7324,11,flow,attractive,2,"('11', 'flow', 'attractive', '2')",48.53
7325,10,flow,attractive,1,"('10', 'flow', 'attractive', '1')",60.46
7326,13,flow,attractive,4,"('13', 'flow', 'attractive', '4')",58.18
7327,7,vector,attractive,3,"('7', 'vector', 'attractive', '3')",47.18
7328,32,flow,attractive,3,"('32', 'flow', 'attractive', '3')",50.0
7329,46,vector,attractive,2,"('46', 'vector', 'attractive', '2')",47.86
7330,42,flow,attractive,3,"('42', 'flow', 'attractive', '3')",60.32
7331,20,flow,attractive,1,"('20', 'flow', 'attractive', '1')",57.37
7332,39,flow,attractive,0,"('39', 'flow', 'attractive', '0')",62.2
7333,47,vector,attractive,3,"('47', 'vector', 'attractive', '3')",65.28
7334,15,vector,attractive,1,"('15', 'vector', 'attractive', '1')",54.69
7335,0,flow,attractive,1,"('0', 'flow', 'attractive', '1')",34.58
7336,29,flow,attractive,0,"('29', 'flow', 'attractive', '0')",55.36
7337,41,flow,attractive,2,"('41', 'flow', 'attractive', '2')",50.13
7338,49,flow,attractive,0,"('49', 'flow', 'attractive', '0')",60.19
7339,26,vector,attractive,2,"('26', 'vector', 'attractive', '2')",57.51
7340,18,vector,attractive,4,"('18', 'vector', 'attractive', '4')",32.84
7341,48,vector,attractive,4,"('48', 'vector', 'attractive', '4')",45.04
7342,24,vector,attractive,0,"('24', 'vector', 'attractive', '0')",42.09
7343,36,vector,attractive,2,"('36', 'vector', 'attractive', '2')",30.03
7344,12,flow,attractive,3,"('12', 'flow', 'attractive', '3')",45.31
7345,3,flow,attractive,4,"('3', 'flow', 'attractive', '4')",52.68
7346,9,flow,attractive,0,"('9', 'flow', 'attractive', '0')",54.96
7347,5,vector,attractive,1,"('5', 'vector', 'attractive', '1')",44.5
7348,38,vector,attractive,4,"('38', 'vector', 'attractive', '4')",55.23
7349,35,vector,attractive,1,"('35', 'vector', 'attractive', '1')",55.76
7350,2,flow,trustworthy,3,"('2', 'flow', 'trustworthy', '3')",60.19
7351,26,vector,trustworthy,2,"('26', 'vector', 'trustworthy', '2')",55.09
7352,25,vector,trustworthy,1,"('25', 'vector', 'trustworthy', '1')",70.38
7353,27,vector,trustworthy,3,"('27', 'vector', 'trustworthy', '3')",44.24
7354,32,flow,trustworthy,3,"('32', 'flow', 'trustworthy', '3')",55.5
7355,12,flow,trustworthy,3,"('12', 'flow', 'trustworthy', '3')",50.27
7356,46,vector,trustworthy,2,"('46', 'vector', 'trustworthy', '2')",62.87
7357,13,flow,trustworthy,4,"('13', 'flow', 'trustworthy', '4')",50.0
7358,45,vector,trustworthy,1,"('45', 'vector', 'trustworthy', '1')",75.47
7359,14,vector,trustworthy,0,"('14', 'vector', 'trustworthy', '0')",55.09
7360,3,flow,trustworthy,4,"('3', 'flow', 'trustworthy', '4')",62.33
7361,11,flow,trustworthy,2,"('11', 'flow', 'trustworthy', '2')",64.48
7362,38,vector,trustworthy,4,"('38', 'vector', 'trustworthy', '4')",55.5
7363,20,flow,trustworthy,1,"('20', 'flow', 'trustworthy', '1')",40.21
7364,39,flow,trustworthy,0,"('39', 'flow', 'trustworthy', '0')",44.77
7365,10,flow,trustworthy,1,"('10', 'flow', 'trustworthy', '1')",55.23
7366,19,flow,trustworthy,0,"('19', 'flow', 'trustworthy', '0')",50.0
7367,9,flow,trustworthy,0,"('9', 'flow', 'trustworthy', '0')",54.83
7368,4,vector,trustworthy,0,"('4', 'vector', 'trustworthy', '0')",55.36
7369,28,vector,trustworthy,4,"('28', 'vector', 'trustworthy', '4')",65.95
7370,47,vector,trustworthy,3,"('47', 'vector', 'trustworthy', '3')",58.04
7371,29,flow,trustworthy,0,"('29', 'flow', 'trustworthy', '0')",72.79
7372,6,vector,trustworthy,2,"('6', 'vector', 'trustworthy', '2')",62.6
7373,34,vector,trustworthy,0,"('34', 'vector', 'trustworthy', '0')",50.4
7374,17,vector,trustworthy,3,"('17', 'vector', 'trustworthy', '3')",50.4
7375,31,flow,trustworthy,2,"('31', 'flow', 'trustworthy', '2')",70.78
7376,22,flow,trustworthy,3,"('22', 'flow', 'trustworthy', '3')",72.65
7377,30,flow,trustworthy,1,"('30', 'flow', 'trustworthy', '1')",65.28
7378,36,vector,trustworthy,2,"('36', 'vector', 'trustworthy', '2')",47.32
7379,49,flow,trustworthy,0,"('49', 'flow', 'trustworthy', '0')",52.95
7380,24,vector,trustworthy,0,"('24', 'vector', 'trustworthy', '0')",49.73
7381,18,vector,trustworthy,4,"('18', 'vector', 'trustworthy', '4')",60.19
7382,21,flow,trustworthy,2,"('21', 'flow', 'trustworthy', '2')",58.45
7383,15,vector,trustworthy,1,"('15', 'vector', 'trustworthy', '1')",45.31
7384,1,flow,trustworthy,2,"('1', 'flow', 'trustworthy', '2')",57.1
7385,43,flow,trustworthy,4,"('43', 'flow', 'trustworthy', '4')",60.05
7386,37,vector,trustworthy,3,"('37', 'vector', 'trustworthy', '3')",70.38
7387,23,flow,trustworthy,4,"('23', 'flow', 'trustworthy', '4')",62.06
7388,16,vector,trustworthy,2,"('16', 'vector', 'trustworthy', '2')",75.47
7389,7,vector,trustworthy,3,"('7', 'vector', 'trustworthy', '3')",60.32
7390,44,vector,trustworthy,0,"('44', 'vector', 'trustworthy', '0')",55.36
7391,41,flow,trustworthy,2,"('41', 'flow', 'trustworthy', '2')",60.46
7392,33,flow,trustworthy,4,"('33', 'flow', 'trustworthy', '4')",50.13
7393,8,vector,trustworthy,4,"('8', 'vector', 'trustworthy', '4')",55.36
7394,48,vector,trustworthy,4,"('48', 'vector', 'trustworthy', '4')",55.5
7395,5,vector,trustworthy,1,"('5', 'vector', 'trustworthy', '1')",54.02
7396,35,vector,trustworthy,1,"('35', 'vector', 'trustworthy', '1')",50.4
7397,40,flow,trustworthy,1,"('40', 'flow', 'trustworthy', '1')",50.0
7398,42,flow,trustworthy,3,"('42', 'flow', 'trustworthy', '3')",54.29
7399,0,flow,trustworthy,1,"('0', 'flow', 'trustworthy', '1')",68.1
7400,35,vector,trustworthy,0,"('35', 'vector', 'trustworthy', '0')",40.08
7401,19,vector,trustworthy,4,"('19', 'vector', 'trustworthy', '4')",43.7
7402,49,vector,trustworthy,4,"('49', 'vector', 'trustworthy', '4')",41.69
7403,3,flow,trustworthy,3,"('3', 'flow', 'trustworthy', '3')",40.88
7404,21,flow,trustworthy,1,"('21', 'flow', 'trustworthy', '1')",73.59
7405,32,flow,trustworthy,2,"('32', 'flow', 'trustworthy', '2')",25.07
7406,16,vector,trustworthy,1,"('16', 'vector', 'trustworthy', '1')",43.7
7407,18,vector,trustworthy,3,"('18', 'vector', 'trustworthy', '3')",50.13
7408,27,vector,trustworthy,2,"('27', 'vector', 'trustworthy', '2')",29.22
7409,4,flow,trustworthy,4,"('4', 'flow', 'trustworthy', '4')",71.18
7410,17,vector,trustworthy,2,"('17', 'vector', 'trustworthy', '2')",40.08
7411,28,vector,trustworthy,3,"('28', 'vector', 'trustworthy', '3')",42.09
7412,23,flow,trustworthy,3,"('23', 'flow', 'trustworthy', '3')",77.88
7413,47,vector,trustworthy,2,"('47', 'vector', 'trustworthy', '2')",13.4
7414,45,vector,trustworthy,0,"('45', 'vector', 'trustworthy', '0')",75.47
7415,22,flow,trustworthy,2,"('22', 'flow', 'trustworthy', '2')",64.88
7416,13,flow,trustworthy,3,"('13', 'flow', 'trustworthy', '3')",40.62
7417,9,vector,trustworthy,4,"('9', 'vector', 'trustworthy', '4')",40.21
7418,8,vector,trustworthy,3,"('8', 'vector', 'trustworthy', '3')",40.08
7419,1,flow,trustworthy,1,"('1', 'flow', 'trustworthy', '1')",29.49
7420,5,vector,trustworthy,0,"('5', 'vector', 'trustworthy', '0')",47.45
7421,41,flow,trustworthy,1,"('41', 'flow', 'trustworthy', '1')",42.76
7422,39,vector,trustworthy,4,"('39', 'vector', 'trustworthy', '4')",70.64
7423,48,vector,trustworthy,3,"('48', 'vector', 'trustworthy', '3')",70.91
7424,36,vector,trustworthy,1,"('36', 'vector', 'trustworthy', '1')",24.13
7425,34,flow,trustworthy,4,"('34', 'flow', 'trustworthy', '4')",60.19
7426,42,flow,trustworthy,2,"('42', 'flow', 'trustworthy', '2')",49.87
7427,30,flow,trustworthy,0,"('30', 'flow', 'trustworthy', '0')",41.02
7428,10,flow,trustworthy,0,"('10', 'flow', 'trustworthy', '0')",44.37
7429,37,vector,trustworthy,2,"('37', 'vector', 'trustworthy', '2')",50.27
7430,25,vector,trustworthy,0,"('25', 'vector', 'trustworthy', '0')",32.44
7431,38,vector,trustworthy,3,"('38', 'vector', 'trustworthy', '3')",34.18
7432,31,flow,trustworthy,1,"('31', 'flow', 'trustworthy', '1')",44.77
7433,26,vector,trustworthy,1,"('26', 'vector', 'trustworthy', '1')",70.51
7434,12,flow,trustworthy,2,"('12', 'flow', 'trustworthy', '2')",65.68
7435,43,flow,trustworthy,3,"('43', 'flow', 'trustworthy', '3')",59.92
7436,29,vector,trustworthy,4,"('29', 'vector', 'trustworthy', '4')",29.22
7437,2,flow,trustworthy,2,"('2', 'flow', 'trustworthy', '2')",13.81
7438,11,flow,trustworthy,1,"('11', 'flow', 'trustworthy', '1')",52.28
7439,20,flow,trustworthy,0,"('20', 'flow', 'trustworthy', '0')",50.94
7440,40,flow,trustworthy,0,"('40', 'flow', 'trustworthy', '0')",29.09
7441,24,flow,trustworthy,4,"('24', 'flow', 'trustworthy', '4')",19.03
7442,46,vector,trustworthy,1,"('46', 'vector', 'trustworthy', '1')",20.38
7443,14,flow,trustworthy,4,"('14', 'flow', 'trustworthy', '4')",65.01
7444,15,vector,trustworthy,0,"('15', 'vector', 'trustworthy', '0')",4.56
7445,0,flow,trustworthy,0,"('0', 'flow', 'trustworthy', '0')",23.32
7446,33,flow,trustworthy,3,"('33', 'flow', 'trustworthy', '3')",49.87
7447,7,vector,trustworthy,2,"('7', 'vector', 'trustworthy', '2')",12.47
7448,6,vector,trustworthy,1,"('6', 'vector', 'trustworthy', '1')",4.02
7449,44,flow,trustworthy,4,"('44', 'flow', 'trustworthy', '4')",14.21
7450,29,vector,attractive,4,"('29', 'vector', 'attractive', '4')",70.64
7451,47,vector,attractive,2,"('47', 'vector', 'attractive', '2')",50.27
7452,9,vector,attractive,4,"('9', 'vector', 'attractive', '4')",59.65
7453,12,flow,attractive,2,"('12', 'flow', 'attractive', '2')",40.62
7454,19,vector,attractive,4,"('19', 'vector', 'attractive', '4')",50.8
