,id,name,dim,manip_type,wzrost,spadek,parabola,flatline,flatline_coeff,chaos,max_effect_n_times_better,max_effect_better_by,medium_effect_n_times_better,medium_effect_better_by
70,35,78,trust,our,False,False,False,False,-0.06748988352848576,True,-5.284153669004487,-7.146728571428568,-3.170273936425214,-8.477155937252704
71,35,78,trust,peterson,False,False,True,True,-0.44053244797866753,False,-0.18924506413690198,7.146728571428568,-0.3154301552652561,8.477155937252704
72,36,8,trust,our,True,False,False,False,0.21783273995905209,False,0.6791798098061824,-5.072857142857146,0.7775980050712549,-2.5221540126540134
73,36,8,trust,peterson,True,False,False,False,0.3943057426469436,False,1.4723641450492617,5.072857142857146,1.2860115297085484,2.5221540126540134
74,37,84,trust,our,False,False,False,False,-1.5695569993632505,True,-0.5625064526617297,4.662066666666668,1.6787982608111423,-1.1914866638737607
75,37,84,trust,peterson,False,True,False,False,0.6998405892755927,False,-1.7777573844141528,-4.662066666666668,0.5956641863071931,1.1914866638737607
76,38,86,trust,our,True,False,False,False,0.6860676090586928,False,1.2686603464142412,4.812924731182804,0.9627736547897987,-0.5211972101972151
77,38,86,trust,peterson,True,False,False,False,0.27953985381844443,False,0.7882330387533698,-4.812924731182804,1.0386657289852088,0.5211972101972151
78,39,87,trust,our,True,False,False,False,1.5139195185798775,False,1.685623639143849,5.800000000000011,1.5899894229931337,2.104754489337836
79,39,87,trust,peterson,True,False,False,False,1.3712917593088452,False,0.5932522401666801,-5.800000000000011,0.6289350014149865,-2.104754489337836
